"state","pincode","year","quarter","rank","count","amount"
"mizoram","796701","2024","2",NULL,"11","19053"
"tripura","799014","2021","3",NULL,"18","19044"
"meghalaya","793001","2021","2",NULL,"16","18996"
"kerala","682024","2021","1",NULL,"48","18983"
"manipur","795129","2022","3",NULL,"6","18971"
"manipur","795138","2021","4",NULL,"8","18969"
"mizoram","796017","2023","1",NULL,"6","18968"
"meghalaya","793002","2021","4",NULL,"13","18924"
"jammu-&-kashmir","180020","2020","4",NULL,"16","18924"
"chhattisgarh","495660","2020","3",NULL,"88","18917"
"nagaland","797001","2024","1",NULL,"19","18904"
"sikkim","737136","2023","2",NULL,"8","18898"
"mizoram","796081","2022","4",NULL,"13","18883"
"mizoram","796181","2023","3",NULL,"8","18799"
"arunachal-pradesh","791110","2021","3",NULL,"16","18773"
"jharkhand","826124","2020","4",NULL,"45","18768"
"ladakh","194401","2022","2",NULL,"10","18736"
"uttarakhand","263139","2020","3",NULL,"59","18713"
"chandigarh","160025","2021","2",NULL,"21","18699"
"madhya-pradesh","452001","2020","2",NULL,"112","18692"
"sikkim","737120","2022","2",NULL,"7","18691"
"chandigarh","160002","2020","4",NULL,"17","18628"
"tamil-nadu","635126","2020","3",NULL,"63","18533"
"madhya-pradesh","462022","2020","2",NULL,"101","18478"
"ladakh","194105","2023","4",NULL,"5","18413"
"mizoram","796081","2024","4",NULL,"20","18392"
"himachal-pradesh","174101","2021","1",NULL,"44","18385"
"manipur","795004","2021","2",NULL,"22","18379"
"uttarakhand","263153","2020","3",NULL,"82","18342"
"rajasthan","302029","2020","2",NULL,"95","18322"
"ladakh","194105","2023","1",NULL,"5","18306"
"manipur","795138","2024","2",NULL,"14","18244"
"kerala","682032","2020","3",NULL,"84","18243"
"dadra-&-nagar-haveli-&-daman-&-diu","362520","2023","3",NULL,"9","18233"
"andaman-&-nicobar-islands","744202","2021","3",NULL,"11","18134"
"arunachal-pradesh","790104","2021","4",NULL,"13","18120"
"mizoram","796017","2024","1",NULL,"20","18105"
"puducherry","605012","2021","2",NULL,"38","18088"
"ladakh","194103","2021","2",NULL,"5","18076"
"west-bengal","700156","2020","2",NULL,"106","18049"
"tamil-nadu","600100","2020","3",NULL,"62","18028"
"chhattisgarh","492001","2020","2",NULL,"80","17951"
"manipur","795138","2022","4",NULL,"13","17893"
"west-bengal","711101","2020","2",NULL,"108","17860"
"ladakh","194106","2024","2",NULL,"12","17805"
"nagaland","797117","2022","4",NULL,"18","17793"
"himachal-pradesh","176061","2021","2",NULL,"21","17775"
"gujarat","394510","2020","2",NULL,"113","17771"
"uttarakhand","249403","2020","3",NULL,"77","17764"
"madhya-pradesh","462016","2020","2",NULL,"103","17755"
"tamil-nadu","600048","2020","3",NULL,"55","17691"
"manipur","795133","2023","2",NULL,"4","17678"
"kerala","695014","2020","3",NULL,"54","17667"
"dadra-&-nagar-haveli-&-daman-&-diu","396220","2024","3",NULL,"4","17645"
"odisha","751024","2020","2",NULL,"95","17599"
"tamil-nadu","600056","2020","3",NULL,"55","17597"
"punjab","151001","2021","1",NULL,"55","17597"
"andaman-&-nicobar-islands","744202","2021","1",NULL,"12","17588"
"manipur","795132","2022","4",NULL,"10","17578"
"nagaland","797117","2022","3",NULL,"14","17549"
"mizoram","796772","2022","3",NULL,"13","17511"
"manipur","795116","2024","4",NULL,"15","17506"
"assam","781005","2021","1",NULL,"51","17477"
"ladakh","194404","2022","3",NULL,"10","17456"
"lakshadweep","682555","2022","2",NULL,"9","17440"
"manipur","795135","2022","2",NULL,"9","17426"
"ladakh","194102","2022","1",NULL,"6","17395"
"dadra-&-nagar-haveli-&-daman-&-diu","362520","2022","3",NULL,"5","17374"
"tamil-nadu","641001","2020","3",NULL,"66","17361"
"sikkim","737126","2020","4",NULL,"5","17313"
"chandigarh","160022","2021","2",NULL,"24","17274"
"lakshadweep","682555","2022","4",NULL,"9","17265"
"sikkim","737136","2021","3",NULL,"7","17213"
"nagaland","797001","2022","4",NULL,"10","17207"
"rajasthan","302015","2020","2",NULL,"98","17203"
"ladakh","194102","2024","1",NULL,"11","17199"
"odisha","751002","2020","2",NULL,"100","17190"
"andaman-&-nicobar-islands","744204","2022","3",NULL,"11","17184"
"andaman-&-nicobar-islands","744105","2021","2",NULL,"15","17163"
"assam","781038","2020","4",NULL,"26","17089"
"dadra-&-nagar-haveli-&-daman-&-diu","362571","2023","1",NULL,"7","17089"
"dadra-&-nagar-haveli-&-daman-&-diu","362570","2023","3",NULL,"2","17086"
"manipur","795130","2022","3",NULL,"6","17076"
"mizoram","796751","2021","4",NULL,"6","17060"
"manipur","795105","2021","4",NULL,"6","17035"
"ladakh","194109","2022","1",NULL,"8","17030"
"west-bengal","700015","2020","3",NULL,"94","17028"
"gujarat","382345","2020","2",NULL,"101","17013"
"arunachal-pradesh","792110","2022","1",NULL,"10","17012"
"himachal-pradesh","173030","2021","2",NULL,"22","17002"
"assam","783380","2020","4",NULL,"27","16998"
"lakshadweep","682555","2024","2",NULL,"11","16966"
"chhattisgarh","495001","2020","2",NULL,"93","16932"
"mizoram","796181","2024","3",NULL,"6","16901"
"meghalaya","794105","2021","1",NULL,"8","16898"
"manipur","795005","2024","3",NULL,"9","16869"
"meghalaya","793210","2021","4",NULL,"11","16785"
"manipur","795129","2024","1",NULL,"12","16777"
"mizoram","796012","2023","3",NULL,"13","16765"
"goa","403505","2020","4",NULL,"14","16737"
"ladakh","194102","2024","4",NULL,"13","16677"
"meghalaya","794104","2021","4",NULL,"8","16631"
"rajasthan","302033","2020","2",NULL,"98","16596"
"tamil-nadu","600100","2020","2",NULL,"88","16576"
"mizoram","796008","2022","2",NULL,"7","16527"
"gujarat","395010","2020","2",NULL,"102","16507"
"sikkim","737135","2022","2",NULL,"9","16477"
"uttarakhand","248007","2020","3",NULL,"36","16453"
"mizoram","796017","2024","4",NULL,"15","16375"
"puducherry","605008","2020","4",NULL,"20","16367"
"tamil-nadu","600042","2020","3",NULL,"71","16304"
"ladakh","194109","2023","1",NULL,"5","16276"
"nagaland","797118","2021","4",NULL,"12","16254"
"jammu-&-kashmir","181133","2020","4",NULL,"14","16253"
"tamil-nadu","600004","2020","3",NULL,"59","16245"
"mizoram","796701","2022","1",NULL,"7","16241"
"punjab","141007","2021","1",NULL,"57","16218"
"west-bengal","700040","2020","2",NULL,"98","16166"
"nagaland","797113","2021","4",NULL,"12","16138"
"assam","781012","2020","4",NULL,"25","16120"
"punjab","147001","2020","3",NULL,"52","16109"
"ladakh","194107","2022","3",NULL,"7","16060"
"punjab","141010","2021","1",NULL,"55","16027"
"ladakh","unknown","2022","4",NULL,"8","16020"
"jharkhand","832108","2020","3",NULL,"73","15996"
"tamil-nadu","600042","2020","2",NULL,"93","15991"
"arunachal-pradesh","791109","2021","4",NULL,"14","15990"
"tripura","799012","2021","3",NULL,"12","15958"
"punjab","144008","2020","2",NULL,"99","15954"
"goa","403722","2020","3",NULL,"59","15935"
"chandigarh","160020","2021","3",NULL,"20","15804"
"chandigarh","160019","2021","2",NULL,"16","15730"
"ladakh","194401","2021","2",NULL,"4","15690"
"mizoram","796009","2024","3",NULL,"15","15635"
"jammu-&-kashmir","185203","2020","4",NULL,"17","15613"
"ladakh","194105","2022","2",NULL,"19","15599"
"nagaland","798618","2023","2",NULL,"6","15480"
"himachal-pradesh","177001","2021","2",NULL,"13","15476"
"puducherry","605107","2021","1",NULL,"22","15446"
"manipur","795138","2022","3",NULL,"6","15416"
"ladakh","194703","2024","1",NULL,"12","15415"
"himachal-pradesh","176310","2021","2",NULL,"16","15374"
"arunachal-pradesh","791001","2021","2",NULL,"20","15346"
"sikkim","737134","2023","2",NULL,"12","15302"
"nagaland","797117","2021","4",NULL,"12","15279"
"kerala","682032","2021","1",NULL,"35","15217"
"west-bengal","700059","2020","2",NULL,"99","15212"
"gujarat","395009","2020","2",NULL,"94","15175"
"mizoram","796014","2023","3",NULL,"6","15157"
"manipur","795149","2023","1",NULL,"6","15118"
"chandigarh","160036","2020","4",NULL,"14","15088"
"ladakh","194103","2021","4",NULL,"7","15034"
"mizoram","796701","2020","4",NULL,"9","14992"
"himachal-pradesh","176061","2021","1",NULL,"29","14967"
"mizoram","796005","2021","2",NULL,"20","14967"
"mizoram","796770","2024","3",NULL,"14","14948"
"sikkim","737101","2021","1",NULL,"17","14900"
"chandigarh","160022","2021","1",NULL,"30","14900"
"assam","781011","2020","4",NULL,"32","14866"
"nagaland","797103","2022","2",NULL,"5","14819"
"ladakh","194101","2020","4",NULL,"7","14751"
"chandigarh","160015","2021","4",NULL,"27","14719"
"meghalaya","793101","2021","3",NULL,"8","14644"
"sikkim","737102","2021","1",NULL,"19","14604"
"mizoram","796009","2021","4",NULL,"12","14565"
"dadra-&-nagar-haveli-&-daman-&-diu","396220","2022","3",NULL,"5","14561"
"ladakh","194109","2022","3",NULL,"4","14530"
"manipur","795133","2024","3",NULL,"11","14504"
"nagaland","797118","2022","3",NULL,"13","14497"
"chandigarh","160008","2021","1",NULL,"11","14477"
"goa","403401","2020","3",NULL,"51","14463"
"manipur","795138","2023","1",NULL,"6","14420"
"andaman-&-nicobar-islands","744112","2021","3",NULL,"11","14406"
"puducherry","605013","2021","3",NULL,"28","14402"
"dadra-&-nagar-haveli-&-daman-&-diu","362571","2022","4",NULL,"3","14396"
"ladakh","194105","2022","3",NULL,"5","14392"
"jammu-&-kashmir","185101","2020","4",NULL,"13","14389"
"lakshadweep","682559","2023","4",NULL,"5","14379"
"ladakh","194105","2021","4",NULL,"4","14375"
"west-bengal","700074","2020","2",NULL,"96","14374"
"manipur","795003","2023","1",NULL,"8","14363"
"himachal-pradesh","174001","2021","1",NULL,"16","14355"
"arunachal-pradesh","791110","2021","2",NULL,"26","14352"
"mizoram","796772","2023","1",NULL,"5","14341"
"chandigarh","160030","2021","1",NULL,"23","14328"
"mizoram","796701","2022","2",NULL,"8","14311"
"himachal-pradesh","173212","2021","2",NULL,"16","14258"
"manipur","795133","2022","3",NULL,"6","14166"
"manipur","795002","2022","2",NULL,"14","14140"
"nagaland","797112","2020","4",NULL,"15","14108"
"manipur","795113","2022","4",NULL,"10","14090"
"andaman-&-nicobar-islands","744102","2021","1",NULL,"12","14085"
"kerala","695001","2020","3",NULL,"58","14047"
"mizoram","796081","2022","3",NULL,"8","14020"
"manipur","795006","2022","1",NULL,"5","14019"
"dadra-&-nagar-haveli-&-daman-&-diu","362540","2023","4",NULL,"1","14004"
"mizoram","796014","2023","1",NULL,"9","13892"
"dadra-&-nagar-haveli-&-daman-&-diu","396210","2020","3",NULL,"62","13868"
"sikkim","737111","2022","2",NULL,"8","13858"
"ladakh","194301","2022","2",NULL,"2","13710"
"assam","781022","2020","3",NULL,"44","13672"
"arunachal-pradesh","792056","2022","1",NULL,"10","13617"
"nagaland","798621","2021","2",NULL,"3","13589"
"sikkim","737121","2021","1",NULL,"10","13565"
"assam","781007","2020","3",NULL,"38","13564"
"tripura","799007","2021","2",NULL,"17","13423"
"chandigarh","160014","2020","4",NULL,"17","13335"
"puducherry","605009","2020","4",NULL,"12","13308"
"himachal-pradesh","173205","2020","3",NULL,"55","13283"
"meghalaya","793009","2022","1",NULL,"13","13253"
"manipur","795113","2023","4",NULL,"6","13222"
"mizoram","796007","2024","3",NULL,"7","13187"
"mizoram","796772","2023","2",NULL,"6","13173"
"mizoram","796014","2024","2",NULL,"8","13140"
"punjab","151001","2020","3",NULL,"41","13101"
"manipur","795130","2023","2",NULL,"5","13006"
"tripura","799005","2021","2",NULL,"18","12981"
"manipur","795116","2023","3",NULL,"3","12931"
"mizoram","796005","2020","4",NULL,"15","12907"
"manipur","795116","2024","2",NULL,"9","12857"
"jammu-&-kashmir","182101","2020","4",NULL,"20","12843"
"arunachal-pradesh","791109","2022","1",NULL,"12","12811"
"tripura","799004","2021","3",NULL,"18","12797"
"sikkim","737135","2021","3",NULL,"18","12745"
"punjab","141003","2020","3",NULL,"46","12736"
"manipur","795149","2024","2",NULL,"9","12730"
"manipur","795010","2023","1",NULL,"6","12714"
"puducherry","605007","2020","4",NULL,"15","12698"
"andaman-&-nicobar-islands","744205","2021","2",NULL,"6","12669"
"west-bengal","734006","2020","2",NULL,"72","12630"
"punjab","141001","2020","2",NULL,"66","12585"
"punjab","141001","2020","3",NULL,"42","12569"
"manipur","795127","2022","3",NULL,"6","12568"
"arunachal-pradesh","790116","2021","3",NULL,"13","12529"
"mizoram","796008","2023","3",NULL,"12","12511"
"lakshadweep","682551","2021","3",NULL,"15","12506"
"meghalaya","793004","2021","1",NULL,"5","12483"
"nagaland","797116","2022","2",NULL,"8","12462"
"arunachal-pradesh","792110","2021","4",NULL,"11","12440"
"mizoram","796772","2022","1",NULL,"3","12435"
"dadra-&-nagar-haveli-&-daman-&-diu","362571","2021","4",NULL,"2","12428"
"chandigarh","160101","2020","3",NULL,"39","12418"
"ladakh","194201","2021","2",NULL,"5","12366"
"arunachal-pradesh","792001","2021","3",NULL,"7","12333"
"dadra-&-nagar-haveli-&-daman-&-diu","362571","2023","4",NULL,"4","12324"
"tamil-nadu","600130","2020","2",NULL,"67","12302"
"sikkim","737136","2023","1",NULL,"11","12289"
"ladakh","194404","2022","2",NULL,"3","12247"
"jammu-&-kashmir","180004","2021","1",NULL,"23","12241"
"tamil-nadu","641602","2020","2",NULL,"66","12195"
"odisha","751012","2020","2",NULL,"70","12174"
"tripura","799015","2021","2",NULL,"11","12153"
"ladakh","194101","2021","2",NULL,"10","12117"
"dadra-&-nagar-haveli-&-daman-&-diu","362520","2022","2",NULL,"3","12096"
"manipur","795008","2021","2",NULL,"6","12030"
"ladakh","194703","2023","2",NULL,"5","11997"
"tripura","799002","2021","2",NULL,"13","11985"
"dadra-&-nagar-haveli-&-daman-&-diu","396220","2023","1",NULL,"4","11983"
"jammu-&-kashmir","184120","2020","4",NULL,"13","11974"
"assam","781001","2020","3",NULL,"42","11968"
"kerala","682036","2021","1",NULL,"33","11933"
"punjab","140301","2020","2",NULL,"67","11885"
"arunachal-pradesh","791120","2021","3",NULL,"6","11875"
"sikkim","737134","2021","1",NULL,"15","11866"
"tamil-nadu","600004","2020","2",NULL,"63","11853"
"arunachal-pradesh","792110","2021","3",NULL,"13","11845"
"nagaland","797001","2023","1",NULL,"10","11836"
"tamil-nadu","600053","2020","2",NULL,"65","11798"
"jammu-&-kashmir","180005","2020","3",NULL,"24","11779"
"himachal-pradesh","172001","2020","4",NULL,"7","11771"
"mizoram","796101","2024","1",NULL,"9","11727"
"lakshadweep","682555","2024","1",NULL,"9","11703"
"mizoram","796008","2023","2",NULL,"6","11670"
"mizoram","796701","2024","3",NULL,"9","11660"
"andaman-&-nicobar-islands","744204","2020","4",NULL,"6","11659"
"lakshadweep","682551","2022","3",NULL,"13","11635"
"manipur","795133","2024","1",NULL,"13","11587"
"uttarakhand","247667","2020","3",NULL,"40","11561"
"ladakh","194104","2021","2",NULL,"9","11531"
"jammu-&-kashmir","184121","2020","4",NULL,"15","11521"
"manipur","795001","2020","4",NULL,"12","11511"
"tamil-nadu","600048","2020","2",NULL,"65","11507"
"goa","403601","2020","3",NULL,"39","11499"
"mizoram","796770","2024","4",NULL,"14","11488"
"mizoram","796772","2022","2",NULL,"8","11484"
"mizoram","796772","2024","2",NULL,"11","11477"
"andaman-&-nicobar-islands","744107","2021","2",NULL,"8","11459"
"mizoram","796017","2024","3",NULL,"10","11439"
"meghalaya","794001","2021","2",NULL,"9","11407"
"chandigarh","160047","2020","3",NULL,"48","11353"
"tamil-nadu","600116","2020","2",NULL,"61","11351"
"meghalaya","793003","2021","2",NULL,"10","11335"
"manipur","795148","2024","3",NULL,"11","11308"
"tamil-nadu","600091","2020","2",NULL,"63","11290"
"assam","781038","2020","3",NULL,"41","11250"
"chandigarh","160015","2021","1",NULL,"12","11232"
"andaman-&-nicobar-islands","744205","2021","1",NULL,"7","11223"
"himachal-pradesh","173030","2020","4",NULL,"14","11197"
"west-bengal","700039","2020","2",NULL,"67","11188"
"assam","783380","2020","3",NULL,"40","11182"
"ladakh","194105","2022","4",NULL,"4","11174"
"himachal-pradesh","171001","2020","4",NULL,"8","11100"
"meghalaya","793009","2021","2",NULL,"7","11091"
"mizoram","796321","2024","1",NULL,"8","11078"
"manipur","795010","2023","2",NULL,"4","11069"
"tamil-nadu","600097","2020","2",NULL,"66","11065"
"uttarakhand","249404","2020","3",NULL,"29","11056"
"sikkim","737134","2021","3",NULL,"9","11038"
"west-bengal","711102","2020","2",NULL,"67","10977"
"ladakh","194703","2022","1",NULL,"3","10974"
"goa","403001","2020","3",NULL,"40","10974"
"mizoram","796770","2022","1",NULL,"3","10971"
"ladakh","194703","2023","3",NULL,"4","10968"
"chandigarh","160011","2021","3",NULL,"21","10952"
"punjab","143422","2020","3",NULL,"55","10943"
"nagaland","797118","2022","4",NULL,"12","10934"
"sikkim","737102","2021","3",NULL,"10","10923"
"nagaland","797113","2024","3",NULL,"10","10884"
"manipur","795001","2023","3",NULL,"6","10824"
"punjab","141008","2020","2",NULL,"65","10793"
"west-bengal","700157","2020","2",NULL,"71","10772"
"west-bengal","700102","2020","2",NULL,"68","10735"
"mizoram","796101","2024","2",NULL,"9","10689"
"puducherry","533464","2021","2",NULL,"21","10606"
"himachal-pradesh","173025","2020","4",NULL,"18","10577"
"manipur","795011","2023","2",NULL,"4","10571"
"andaman-&-nicobar-islands","744204","2021","2",NULL,"10","10557"
"mizoram","796008","2021","4",NULL,"5","10551"
"himachal-pradesh","175131","2021","1",NULL,"17","10538"
"nagaland","797120","2021","3",NULL,"4","10536"
"chandigarh","160014","2021","1",NULL,"24","10528"
"mizoram","796321","2024","2",NULL,"7","10511"
"mizoram","796012","2021","4",NULL,"11","10492"
"tripura","799001","2020","3",NULL,"34","10471"
"manipur","795138","2024","1",NULL,"13","10461"
"andaman-&-nicobar-islands","744112","2020","4",NULL,"8","10459"
"lakshadweep","682559","2024","4",NULL,"9","10417"
"ladakh","194105","2021","3",NULL,"5","10392"
